,positivo_score
antes do prazo como,0.00011431223878801742
em perfeito estado no,0.00011386040462840367
muito ótimo,0.00011380749373701639
do prazo estipulado muito,0.0001137502504204847
entrega rápida ótimo produto,0.00011368669372314095
bem legal,0.00011328304757652603
bem embalado dentro do,0.0001131363587562478
embalado dentro do prazo,0.0001131363587562478
entregue corretamente antes do,0.00011313304315152126
material ótimo,0.00011304751631998659
maravilhoso recomendo,0.00011291020975672542
ficou linda,0.00012396101050048334
rápida super recomendo,0.00011246283429377544
amei produto entrega,0.00011244383337740621
lindo adorei,0.00011238222457544988
ótimo produto ótimo,0.00011230209123561707
perfeito chegou antes do,0.00011224169201874373
ótimo qualidade,0.00011223720106634919
excelente produto obrigada,0.00011186828814598302
entrega rápida super,0.00011171658278753093
no prazo com qualidade,0.00013060956019433055
parabenizo,0.0001115715253828669
produto bem acabado,0.00011143232175180429
boa qualidade do,0.00011141190264230156
adorei produto recomendo,0.00011138953431411925
ainda não testei produto,0.0001729002073032347
rápida produto conforme anunciado,0.00011121344248398403
antes mesmo do prazo,0.00014723084256346622
rápida bem antes do,0.00011114317433636287
adorei mercadoria,0.00011103971196502989
adorei lindo,0.00011098744881383056
muito bem acabado,0.00011084159483430337
entrega rapida tudo,0.00011063874489617796
de boa qualidade gostei,0.0001106143569041446
do prazo recomendo loja,0.00011055286040208693
produto parabéns,0.00011053847905754925
entregue no prazo conforme,0.00011044274047697136
loja online,0.00013797791790960397
lindo perfeito,0.00011009858210308724
bonito recomendo,0.00010997085900743449
otimos produtos,0.0001098156946637991
loja para se comprar,0.00010981231482254498
superou as minhas expectativas,0.00010979811551398197
produto de qualidade chegou,0.00010970462727792775
compra satisfatória,0.00010961724138826837
os produtos são de,0.0001217297624265242
espetacular,0.00012508725884689578
tecido recomendo,0.0001094223332677297
qualidade entregue no prazo,0.00010937728381050408
me surpreendi com,0.00010937716403070698
qualidade pontualidade,0.0001093634261270573
bom amei,0.0001352534547770279
super rápida entrega,0.00010918828787229906
parabéns entrega rápida,0.00010910211098359692
prazo de boa qualidade,0.00010905341761810783
podem confiar,0.00010905324205833587
recomendo ótimo produto,0.00010897522294336404
bem bonito,0.00018241984062871447
foi entregue rápido,0.00010888362307168583
adorei obrigada,0.00010886423226441814
satisfeita com produto com,0.00010883835140132986
qualidade perfeito,0.00010883128847707723
parabéns todos,0.00010871166631458662
sim muito,0.00012341815921429396
prontamente,0.00012073753707114044
confiável entrega,0.00010865394746072537
bom de mais,0.00010854069271768595
veio dentro do prazo,0.00010851404799719962
produto chegou até antes,0.00012973186369995567
bem grande,0.00015282636277223424
exatamente como na foto,0.00010847670040346702
adorei super,0.00010845673975988018
antes do previsto tudo,0.00010838217817203497
dentro das especificações,0.00012420618715131435
tudo certinho chegou,0.0001081877734608215
entregues antes do prazo,0.00014509256042092905
perfeito estado no prazo,0.00010798306579888548
qualidade intermediária,0.00010787871309128219
ótimo produto super recomendo,0.00010785440781085864
entregue até antes do,0.00011647877682309433
corretamente recomendo,0.00010781322263135644
muito bem embalado recomendo,0.00010778812984249616
pedido entregue no prazo,0.00010774233744093003
chegou em ótimo estado,0.0001076843740173667
recebi super rápido,0.00010765284397019014
foi perfeito,0.00011970924151986188
ainda não usei mas,0.00014064831863211294
direitinho no,0.00010755288067170116
entrega rápida tudo certo,0.00010747571438325977
do prazo com qualidade,0.00010724143046488269
entregou produto antes do,0.00010722490372293701
produto muito antes do,0.00012235771880752486
antes da data marcada,0.00015067175143173932
de entrega muito bom,0.00010701861138065705
produto com qualidade,0.00018332220085299827
compra muito,0.0001068166995366123
rápida veio,0.0001067522991443364
sempre no prazo,0.00010670314358478904
bom entregue no prazo,0.00014782824549079975
rápida produto chegou,0.00010649731502116103
por tudo,0.00010646842578783936
td perfeito,0.00010645771729095759
produto correto entregue no,0.00010645463054717421
de boa qualidade entregue,0.00010639213037607091
foi exatamente,0.00010633622856596797
descrito entrega,0.00010629673664431418
entrega produto de qualidade,0.00010623658562630962
muito satisfeita entrega,0.00010623033609054978
antes do previsto excelente,0.00010621365319107638
bom entregou antes do,0.00010620727702101426
chegaram antes do prazo,0.00010604769135605728
excelente prazo de entrega,0.00010603301757433282
produto conforme anuncio,0.00012139262271799636
rapido antes,0.00010593670364676702
entrega foi realizada antes,0.00010589185643685444
produto muito bom conforme,0.0001058863061137005
de entrega parabéns,0.00010571006477375453
excelente chegou bem antes,0.0001054106424791474
entrega rápida produto bem,0.00010536330533661751
rápida produto de boa,0.0001053334311453865
frágil mas,0.00010531168376728099
bem rapida,0.00010510617252579028
produto muito bom de,0.00010508296975949502
com tudo,0.00013038446734926903
fantástico,0.00012265435829099532
parabéns pela pontualidade,0.00010495408350127088
adorei produto entrega,0.00010484947806647914
comprometida com,0.00010481939925413428
produto com ótimo,0.00010479443841511258
vendedor rápido,0.00010479426594092058
confiável recomendo,0.0001047873687779614
elegante,0.0001163302570797156
antes do prazo conforme,0.00010475479503912575
cortina linda,0.00011954356205583531
prazo produto de acordo,0.000104648685221851
compra super,0.00010457380202676112
ok chegou,0.00010453135427408186
parabens pelo,0.00010449414669144918
estou satisfeita com produto,0.00014123279575577015
recebi antes do esperado,0.00010445055016695585
entregue no prazo combinado,0.00010429297181794245
conforme eu,0.00010428927790747685
satisfez,0.00013116630277765445
de qualidade chegou antes,0.00010413432549251349
lindo bem,0.00010406497299593042
embalado chegou antes do,0.00010397706611415858
bem embalado chegou antes,0.00010397706611415858
não testei ainda,0.00010393129902291215
envio rápido,0.00013081603752451143
simplesmente amei,0.0001039000973857676
recebi produto antes da,0.00010377006476692386
entrega rápida produto conforme,0.0001250907387501945
no prazo tudo correto,0.0001037312003916885
muito bom obrigada,0.00010366910853066376
excelente produto entrega rápida,0.0001035980447999001
rapido produto,0.00010358461037360287
prazo estou muito satisfeita,0.00010349422285981109
fiel,0.00012838503653011323
muito top,0.0001034030273463779
gostei dos produtos,0.00010338459598764312
entrega mega,0.00010334223825920772
do prazo tudo perfeito,0.00010330483090367618
produto veio correto,0.00018333427057011696
loja confiavel,0.0001031809916736115
empresa confiável,0.00010313590946744068
top top,0.00010311140881643198
parece muito bom,0.00011287053135669898
adorei produto muito,0.00010309590224299246
perfeito obrigada,0.00010306800759601019
mercadoria antes do prazo,0.00010305984817844641
site recomendo,0.00010305592811275635
veio bem antes do,0.0001789852918691536
no prazo tudo ok,0.0001140928312951777
do prazo produto bem,0.00010302018916870715
veio muito rápido,0.00010298658999393226
bonito qualidade,0.00010297870664625612
produtos maravilhosos,0.00010291713701814653
bom barato,0.00011379051933724666
gostei muito parabéns,0.00010286503848590778
foto recomendo,0.00010278849841989389
loja parabéns,0.00010277615426759316
loja eficiente,0.00010262375645041451
ótimo custo beneficio,0.00012531194230051246
ótimo produto entregue dentro,0.00010256649725585203
meu produto antes do,0.00010250675362022822
gostei muito obrigado,0.00010246132134619909
produto lindo entrega,0.00010243216004187177
chegou bem embalado antes,0.0001021951049013967
produto certinho,0.0001386188624491225
de qualidade adorei,0.00010210750551708383
muito fácil de,0.00010202367093068501
em menos de uma,0.00011146736982275624
bom pelo preço,0.00010192964389423609
parabéns recomendo,0.00010174489979734868
de qualidade entrega antes,0.0001017301147736717
foi muito antes do,0.00010996448070361715
lindo gostei,0.00010170914140216715
comprar mais vezes,0.000101699051485461
foi conforme,0.00010169636650500965
antes do prazo máximo,0.00010163409258239589
no prazo sem problemas,0.00010157910544099144
compra excelente,0.00010139626466794173
lindo muito,0.0001013917144355528
entrega perfeito,0.00010136902975644553
muito bom muito,0.00010130814264660488
amei produto chegou antes,0.00010125351445591652
recomendo 100,0.00010124658190081556
serviço muito bom,0.00013325982003192468
no prazo ótimo produto,0.00010092018508113397
bom produto chegou antes,0.00011402665326901945
semana antes do prazo,0.00010086551584169534
prazo embalado,0.00010086358637676005
entrega muito rápida produto,0.00010076046509462525
antes do prazo chegou,0.00011368118224915069
produto chegou certo,0.00010044987350878173
pelo excelente atendimento,0.00010044497082714178
ótimo muito obrigado,0.00010038255801145756
ameeei,0.00010038181562946556
continue sempre assim,0.00010026359090016342
certinho dentro do prazo,0.0001001972659003846
de ótima qualidade entregue,0.00010012296742751077
adoro comprar na lannister,0.00010009838020347851
produto muito bom entregue,0.0001184108728327265
antes do prazo indicado,0.00011322893589849798
otimo recomendo,9.994330165044876e-05
bem embalado antes do,0.00012383558109125686
embalado antes do prazo,0.00012383558109125686
foi muito rápido entrega,9.989098687470548e-05
produto obrigado,9.98701558994541e-05
muita rapidez,9.981160844144459e-05
loja ótimo,9.979507008395099e-05
exatamente como eu,9.969251040873159e-05
obrigado lannister,9.956369418266981e-05
qualidade bem embalado,9.956364989873953e-05
entrega super rapido,9.952740400184623e-05
satisfeito com entrega,0.00012174491211246668
um bom produto,0.0001675574254408317
tudo veio,9.937422356384566e-05
produto chegou tudo,9.929986479976495e-05
entrega foi muito antes,0.00010750986611666826
mercadoria recebida,0.00010828920084255512
estao de parabens,9.909139036641853e-05
produtos são de ótima,9.907054090860111e-05
recebi meu produto antes,9.90544506945669e-05
que eu precisava,9.901958766316898e-05
parabéns chegou antes do,9.894095494614093e-05
super resistente,9.883800989465831e-05
produto atendeu minhas expectativas,0.0001137338721240036
foi realizada antes do,9.87429132894662e-05
bom entrega super rápida,9.874057582371658e-05
excelente entregue antes do,9.870970142334869e-05
ainda não testei mas,9.855777675943891e-05
em perfeitas condiçoes,9.855730494182393e-05
adorei produto chegou antes,9.851634046131794e-05
recomendo os produtos,9.850893860180207e-05
bem entrega,9.841555228157315e-05
produto chegou conforme combinado,9.837630239401331e-05
muito bom excelente,9.836770570978262e-05
sem danos,9.83321447014378e-05
já conhecia,9.831090421831037e-05
tempo em,0.00012558142781305122
honestidade,9.823526690190518e-05
entregou produto rápido,9.822332914591301e-05
entrega atendimento,9.818262982784597e-05
eu compraria,9.815708221305147e-05
deus abençoe,9.810331621711768e-05
entrega antes do esperado,9.808679290786812e-05
no prazo produto correto,0.00013056310716730022
parabéns pela agilidade,9.799286194990165e-05
ótimo produto excelente qualidade,9.796797294721377e-05
de ótima qualidade foi,9.793543088280015e-05
atendeu as necessidades,9.789175439276336e-05
prazo previsto muito bom,9.788612392136121e-05
chegou mt,9.782219749459755e-05
antes do prazo exatamente,9.77936872879717e-05
recomendo as lojas lannister,9.77155676645227e-05
com entrega produto,9.77103793773962e-05
chegou no prazo sem,9.762424819592566e-05
foi entregue super rápido,9.760560929258387e-05
rapido excelente,9.758931727353071e-05
tudo perfeito produto,9.749110157544266e-05
vendedor correto,9.743481153886062e-05
ótimo produto qualidade,9.742960248497493e-05
exatamente que esperava,9.738550819575827e-05
chegou de acordo com,9.737944551609136e-05
em perfeito estado bem,0.00011727508524622218
gostoso,0.00010767338272945013
amei tapete,9.696753814128599e-05
ótima loja para,9.692322149742143e-05
amei produto muito,9.691701364373535e-05
material entregue,0.00012086948952133552
voltaria comprar,0.00012059329712334928
ótimo produto entrega antes,9.680684024964288e-05
meu produto chegou antes,0.00010975911454377406
super no prazo,9.670421440204007e-05
